name,taxType,link,image,price,soldOut
[영신곳간] 해밀 純 참기름 300ml,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14041-1014023?tpa_index18274=8&PB_1410486717=36&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5b2de16b14e40e25867ea81e2b6f.jpg,"36,000 P",FALSE
[경북 영주시] 일품쌀 20kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17364-1014007?tpa_index18274=8&PB_1410486717=36&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_188797d34b493286df082e55a605.jpg,"55,000 P",FALSE
[경남 함양군]지리산 함양 황토쌀,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2639-1015017?tpa_index18274=8&PB_1410486717=36&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9e9d4635fffb6053bde4311f1e5e.jpg,"30,000 P",FALSE
[광천금메달토굴새우젓] 광천 토굴에서 숙성한 프리미엄 육젓(1kg/2kg),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7674-1011013?tpa_index18274=8&PB_1410486717=36&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_90de88b4a52df2c3ef8d906bdeca.png,"70,000 P",FALSE
[무주군] 무주사랑상품권,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6887-1012010?tpa_index18274=8&PB_1410486717=36&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_48c4d817afa0cc01523dacda2522.jpg,"10,000 P",FALSE
"노루궁뎅이버섯(건조)선물세트 50,000원☞45,000원",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13181-1014010?tpa_index18274=8&PB_1410486717=37&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_de8a0f4641cb2e091abc62d07df9.jpg,"45,000 P",FALSE
[경북 봉화군] 김종례순재래식 된장1kg+청국장1kg,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16379-1014022?tpa_index18274=8&PB_1410486717=37&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_66c278a234b36652e4ec7512ed9c.jpg,"30,000 P",FALSE
[전북 장수군] 장수사랑상품권,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-600-1012011?tpa_index18274=8&PB_1410486717=37&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_59ca8d64c3af1cb253779f324c03.jpg,"10,000 P",FALSE
[부산 사상구]드립백 30입 + 원두 200g 세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18327-1002016?tpa_index18274=8&PB_1410486717=37&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_12359da599e852cdb1fa62f8e0b4.jpg,"30,000 P",FALSE
[전라북도 본청] 참예우 한우세트1+(등심+국거리+장조림 각 500g),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6341-1012001?tpa_index18274=8&PB_1410486717=37&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_651d3426ae86a86a5c15c6cce849.jpg,"120,000 P",FALSE
[경기 성남시] 남한산성벌꿀농장 백자/청자 고급 도자기 꿀 단지 1.2kg 1+1 선물세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18862-1008003?tpa_index18274=8&PB_1410486717=37&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c6a0916184d4349c6eaee9fc54ae.jpg,"150,000 P",FALSE
동고성농협파프리카,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14209-1015013?tpa_index18274=8&PB_1410486717=37&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9ca6d19b227bfc76cd8c0aaad99e.jpg,"30,000 P",FALSE
[강원도 속초] 양미리 40미 x 2,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17124-1009007?tpa_index18274=8&PB_1410486717=37&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_73adfff495271008e87fd792291d.jpg,"26,000 P",FALSE
[부산 영도구] 어센트 드립박스 4호,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18020-1002005?tpa_index18274=8&PB_1410486717=38&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_946af72de0567fb5a24e44753925.jpg,"6,000 P",FALSE
[부여군♡] 더덕배즙,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17286-1011010?tpa_index18274=8&PB_1410486717=38&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f83a923c189f2b9ee368909e842b.jpg,"28,000 P",FALSE
국산 참기름/들기름세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2827-1009011?tpa_index18274=8&PB_1410486717=38&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_601743ed478d8e4a34e30dd4ecd8.jpg,"75,000 P",FALSE
예담공예 청사초롱,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10432-1012002?tpa_index18274=8&PB_1410486717=38&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_57fbcfea3eb65586ea6c0d665bfb.jpg,"30,000 P",FALSE
"광주주먹밥혼합 선물세트(오곡, 김치치즈, 떡갈비주먹밥 3종)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18058-1005006?tpa_index18274=8&PB_1410486717=38&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_cfe49a7bbe4ef076c7b8aefbc4fd.jpg,"24,000 P",FALSE
[경남 거제시] 정성동고세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14685-1015008?tpa_index18274=8&PB_1410486717=38&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7a826cee52f8e2c55f32ec78ad2e.jpg,"70,000 P",FALSE
[부산 사상구] 오크국자7p세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18304-1002016?tpa_index18274=8&PB_1410486717=38&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4e556dc994b821415cd546c638bd.jpg,"30,000 P",FALSE
우리밀 선물세트 Ⅰ,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13082-1005001?tpa_index18274=8&PB_1410486717=38&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8d011b5c0d91b1ffcbb4ac66a1dc.jpg,"30,000 P",FALSE
[강원 춘천시] 춘천사랑 솔방울잣 1호,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10027-1009002?tpa_index18274=8&PB_1410486717=39&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_bbe7568350a8fa360e3e68ca2847.jpg,"43,600 P",FALSE
[무주군] 솔밭 청국장 2kg,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6929-1012010?tpa_index18274=8&PB_1410486717=39&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c656e61f67f64dbe6f3d99cde292.jpg,"30,000 P",FALSE
영일만친구 건오징어 세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1262-1014002?tpa_index18274=8&PB_1410486717=39&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_479a71b3c918dab7ae484e9443d3.png,"30,000 P",FALSE
"강원도 고성군 오호떡집 쫄깃한 인절미 3종세트 (호박, 쑥, 흑임자)",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12956-1009018?tpa_index18274=8&PB_1410486717=39&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_bb4f38878c8fbea5717429261081.jpg,"30,000 P",FALSE
홍천강수라쌀 10kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15256-1009009?tpa_index18274=8&PB_1410486717=39&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6bbcbe736e1f751be1c13a6e9d63.jpg,"30,000 P",FALSE
[울산 선물/체험]특별한 각인 원목 볼펜 자연주의 친환경 목공제품,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15825-1007002?tpa_index18274=8&PB_1410486717=39&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_bc1786d6f2c1d904c958a4e379e3.jpg,"25,000 P",FALSE
[경기 성남시] 담 다이아몬드 500ml(소주) +골드 500ml(약주),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18740-1008003?tpa_index18274=8&PB_1410486717=39&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6e035795b978460f83290dc312bf.jpg,"150,000 P",FALSE
[경상남도 창녕군] 우포늪일등쌀,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16276-1015001?tpa_index18274=8&PB_1410486717=39&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1aa48ffdd7e3bd6cff6031d27d46.jpg,"28,000 P",FALSE
이담이담조청세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17336-1008009?tpa_index18274=8&PB_1410486717=40&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8723356ed007ab43c5985df53ea2.jpg,"30,000 P",FALSE
영월 어수리나물밥 도시락(1인분),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3901-1009011?tpa_index18274=8&PB_1410486717=40&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8d3f7dd99d6bf53106cffa4fe570.jpg,"15,000 P",FALSE
세명순홍삼액(30포),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19818-1010004?tpa_index18274=8&PB_1410486717=40&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_dc1250781447d505f0aab2e83a7a.jpg,"50,000 P",FALSE
나비한과 3호 (명절한정),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13776-1013018?tpa_index18274=8&PB_1410486717=40&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f5ecd7ffcf5bd8f64968a1fbb64c.jpg,"35,000 P",FALSE
퇴촌무농약토마토,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12311-1008026?tpa_index18274=8&PB_1410486717=40&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d03b7f52358fcbc9585503f10b9e.jpg,"30,000 P",TRUE
하마마을수제한과(미),B,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16143-1012013?tpa_index18274=8&PB_1410486717=40&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f9e819efc2301d739472f0ae1b10.jpg,"32,000 P",FALSE
미나리린,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9588-1003001?tpa_index18274=8&PB_1410486717=40&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ef2adb3f34800293c62ef5f7f5fc.jpg,"30,000 P",FALSE
[볼빅]2023년 신년기획세트 토끼 4구,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16978-1010012?tpa_index18274=8&PB_1410486717=40&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_dd3d35cb276e7197bf390d5ca07b.jpg,"30,000 P",FALSE
허브드림3(베론2종),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19667-1010004?tpa_index18274=8&PB_1410486717=41&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5813409c9698839f01fb0e607e00.jpg,"29,000 P",FALSE
[강원 철원]뽕이네 뽕잎뻥선물셋트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13582-1009014?tpa_index18274=8&PB_1410486717=41&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2b6bbf9fea30b3158315ffeec0ea.jpg,"30,000 P",FALSE
왕곡한과 기와집,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5911-1009018?tpa_index18274=8&PB_1410486717=41&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2442c18a829a24022a16241bb64d.jpg,"50,000 P",FALSE
삼이야 디저트 홍삼 (선물세트),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8755-1011009?tpa_index18274=8&PB_1410486717=41&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_fc753e5388e2753cbf32e7d04dec.jpg,"35,000 P",TRUE
(전남 진도군)선물세트6호,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16935-1013022?tpa_index18274=8&PB_1410486717=41&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_88517339fbe97db65a420bc474e9.jpg,"35,000 P",FALSE
[경남 김해시]  식초 명인이 만든 산딸기 천연발효식초 500ml,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12887-1015006?tpa_index18274=8&PB_1410486717=41&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_21329ffb9a2252f14444591e59be.png,"30,000 P",FALSE
영월드림 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1529-1009011?tpa_index18274=8&PB_1410486717=41&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b5aa4dab46ba173e538bae9f17a4.jpg,"30,000 P",FALSE
매향秀 간장 900ml,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17904-1014023?tpa_index18274=8&PB_1410486717=41&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_328cca77a5629eb1a95f25e1d59d.jpeg,"15,000 P",FALSE
"[곰밭길농원] 명이 / 곰취장아찌(300g, 500g)세트",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18877-1009019?tpa_index18274=8&PB_1410486717=42&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9bc933f7864678bd5cbae3c9a6f4.jpg,"40,000 P",FALSE
청자 3종 접시세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14886-1013014?tpa_index18274=8&PB_1410486717=42&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_dfc39bc5c0f14f3bc0fe969630f4.png,"33,000 P",FALSE
[경북 성주군]건목이버섯(100g)+표고슬라이스(50g),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16197-1014019?tpa_index18274=8&PB_1410486717=42&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_09bb7adfd29997dbaf31db89e643.jpg,"32,000 P",FALSE
작두콩차 30티백+야관문200g,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11436-1014010?tpa_index18274=8&PB_1410486717=42&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_47e7f8b3c4e7d794d0d857f136c3.png,"20,000 P",FALSE
[한국천연염색 숨] 천연염색 녹차베개,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7110-1013011?tpa_index18274=8&PB_1410486717=42&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2d22249b7f54236c0c5ae1ad4024.jpg,"20,000 P",FALSE
꿈꾸는유정란 40구,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11490-1015019?tpa_index18274=8&PB_1410486717=42&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b21a4ba4c933d93717f32f1a7616.jpg,"26,000 P",FALSE
[대구 달서구] 웰썸 곤충사료 1.2kg + 밀킹 펫밀크 10ea,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12282-1003008?tpa_index18274=8&PB_1410486717=42&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1af9c16f884c093c4c2fb086ef0f.jpg,"34,500 P",FALSE
정성담은건강세트2호(곰보배추농축액스틱),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11180-1008023?tpa_index18274=8&PB_1410486717=42&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_eec788c4f7b535decbfaa8835231.jpg,"35,000 P",FALSE
"충남 천안시 아우내농협 잡곡선물세트 5.5kg(찹쌀,찰보리,찰흑미,찰현미,기장,수수,귀리) (천안시농협조합공동사업법인)",A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15295-1011002?tpa_index18274=8&PB_1410486717=43&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d144677f48e5147522d45d22ea12.png,"35,000 P",FALSE
밀양대추 2kg,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3138-1015007?tpa_index18274=8&PB_1410486717=43&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d9f1a8c99374d608ef4935bb6524.jpg,"30,000 P",FALSE
[대전 유성구] 유성배 참고은배 5KG,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12361-1006005?tpa_index18274=8&PB_1410486717=43&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7ff66cca6d80ea04b02ba96e50df.jpg,"23,000 P",FALSE
(이천도자기)갤러리 메이퀸-명함꽂이,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11318-1008022?tpa_index18274=8&PB_1410486717=43&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a9396633ca3eb2a423e85e9ef57a.jpg,"30,000 P",FALSE
허니스토리 벌꿀종합세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13431-1009005?tpa_index18274=8&PB_1410486717=43&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_32dbe0330d1effd5704ad5d2da42.jpg,"60,000 P",FALSE
[대전 동구] 더순수 기름 2종세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11035-1006002?tpa_index18274=8&PB_1410486717=43&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b81dd6608139d1a26e7e7911adec.jpg,"40,000 P",FALSE
자연방사 무항생제 백봉오골계란 백봉 오골계알 초란 유정란 계란 60구,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1658-1009011?tpa_index18274=8&PB_1410486717=43&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4d6181fd966cfd85ad036b824b63.jpg,"52,000 P",FALSE
정선 명이절임 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-889-1009013?tpa_index18274=8&PB_1410486717=43&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5819f61b00c732da4dd4ed6e56f2.png,"30,000 P",FALSE
[상주곶감]반건시30입,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11337-1014001?tpa_index18274=8&PB_1410486717=44&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_845d7b258a6a5455018053db33f8.jpg,"30,000 P",FALSE
유기농 치즈세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-171-1012008?tpa_index18274=8&PB_1410486717=44&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b9903eff149aaa927e98e4fc845a.jpg,"30,000 P",FALSE
[전라남도 본청] 나비쌀 20kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16351-1013001?tpa_index18274=8&PB_1410486717=44&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c5540b2bfb39718e2403fc59f8fa.jpg,"58,000 P",FALSE
누비 유니가방,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14850-1015004?tpa_index18274=8&PB_1410486717=44&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5b2711c282bea783cd43b3a2ce66.jpg,"240,000 P",FALSE
[보성제다]유기농 향기로운 녹차/홍차 이야기세트(삼각티백) 15T*2ea,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7246-1013011?tpa_index18274=8&PB_1410486717=44&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3a26c56724ca3506eaa6061a0597.jpg,"26,000 P",FALSE
해풍추이건표고세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13712-1009019?tpa_index18274=8&PB_1410486717=44&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f0cdd3ceed7afbae63221a7e3223.jpg,"30,000 P",FALSE
[강원 철원] 22년산 철원농협 철원오대쌀 4kg/4kg*2/10kg/20kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7739-1009014?tpa_index18274=8&PB_1410486717=44&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d68f89af31bfe9ba14116b5a23ce.jpg,"30,000 P",FALSE
대통령상수상 김치명인 김치세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13765-1005001?tpa_index18274=8&PB_1410486717=44&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_30ae83a62903157457cdb4702d14.jpg,"27,000 P",FALSE
[전남 여수시]국내최초 삼채 넣은 돌산 삼채 갓김치1kg+갓피클1kg[선물박스제공] 100%국내산,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10318-1013003?tpa_index18274=8&PB_1410486717=45&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2c718d712261500dbad88801eccf.jpg,"24,000 P",FALSE
황칠발효소금(천일염) 300g*3+50g*2,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6171-1013019?tpa_index18274=8&PB_1410486717=45&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_63e3ff6d25c8dd314477bbcb4d1a.jpg,"30,000 P",FALSE
합천황토한우 육포세트(40g*4봉지),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14703-1015019?tpa_index18274=8&PB_1410486717=45&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_73b90fe7801e92644f38a46c66ce.jpg,"30,000 P",FALSE
[화천]채향원 블루베리 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3994-1009015?tpa_index18274=8&PB_1410486717=45&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a621d2acb39baa32591580a15a66.jpg,"45,000 P",FALSE
[보성운림녹차영농조합법인] 유기농 유기 우전 세트 (50g*2개입),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7462-1013011?tpa_index18274=8&PB_1410486717=45&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6547b446dfb88edf32c74c8f843f.jpg,"81,000 P",FALSE
[바다명가] 완도명가 선물세트 5호,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13982-1013021?tpa_index18274=8&PB_1410486717=45&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2a8f3f2566292e69e44272afd0dc.jpg,"50,000 P",FALSE
핫쿡밥 3종세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8875-1008015?tpa_index18274=8&PB_1410486717=45&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3cdc3017fd68c11d00169ade57b8.jpg,"7,000 P",FALSE
맘스초이스 사과즙 110ml*30팩,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3287-1011014?tpa_index18274=8&PB_1410486717=45&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3c0b84a6047a46f6f3a3903e969e.jpg,"18,000 P",FALSE
